SK_ID_CURR,TARGET
100836,0.21660649819494585
100872,0.02527075812274368
100910,0.07581227436823104
100913,0.13898916967509026
100918,0.09566787003610108
100931,0.016245487364620937
100952,0.0631768953068592
100953,0.12093862815884476
100965,0.15342960288808663
100970,0.021660649819494584
100982,0.16606498194945848
100983,0.13537906137184116
100984,0.07581227436823104
100987,0.05956678700361011
100997,0.04512635379061372
100998,0.1263537906137184
101002,0.12274368231046931
101005,0.17689530685920576
101008,0.17870036101083034
101020,0.030685920577617327
101021,0.0776173285198556
101024,0.13537906137184116
101025,0.1588447653429603
101026,0.07581227436823104
101031,0.04332129963898917
101041,0.02888086642599278
101051,0.023465703971119134
101055,0.11732851985559567
101056,0.27617328519855594
101057,0.04151624548736462
101064,0.02707581227436823
101079,0.08664259927797834
101087,0.052346570397111915
101090,0.04332129963898917
101092,0.09025270758122744
101097,0.0812274368231047
101099,0.018050541516245487
101107,0.13898916967509026
101118,0.04332129963898917
101125,0.04332129963898917
101126,0.02527075812274368
101128,0.06859205776173286
101136,0.17689530685920576
101140,0.17689530685920576
101149,0.05956678700361011
101160,0.06859205776173286
101169,0.2184115523465704
101181,0.09205776173285199
101186,0.030685920577617327
101190,0.08664259927797834
101193,0.11371841155234658
101194,0.09747292418772563
101198,0.13176895306859207
101200,0.05415162454873646
101204,0.06498194945848375
101211,0.06678700361010831
101213,0.0812274368231047
101223,0.02888086642599278
101225,0.11010830324909747
101237,0.0703971119133574
101243,0.05956678700361011
101244,0.1299638989169675
101258,0.039711191335740074
101259,0.16064981949458484
101268,0.148014440433213
101269,0.03790613718411552
101271,0.15162454873646208
101279,0.030685920577617327
101281,0.1263537906137184
101287,0.05595667870036101
101292,0.11191335740072202
101294,0.06859205776173286
101296,0.04151624548736462
101297,0.052346570397111915
101299,0.07220216606498195
101301,0.06859205776173286
101305,0.05415162454873646
101308,0.048736462093862815
101318,0.01263537906137184
101327,0.1967509025270758
101329,0.04332129963898917
101332,0.04151624548736462
101337,0.0740072202166065
101343,0.05054151624548736
101345,0.04512635379061372
101346,0.01444043321299639
101353,0.030685920577617327
101354,0.1263537906137184
101355,0.17870036101083034
101356,0.018050541516245487
101362,0.07220216606498195
101363,0.23104693140794225
101365,0.039711191335740074
101366,0.11552346570397112
101367,0.2184115523465704
101368,0.01444043321299639
101374,0.1407942238267148
101380,0.02707581227436823
101383,0.0776173285198556
101398,0.018050541516245487
101399,0.24007220216606498
101401,0.10288808664259928
101412,0.11371841155234658
101426,0.05054151624548736
101427,0.3212996389891697
101428,0.13537906137184116
101429,0.15703971119133575
101434,0.07220216606498195
101440,0.13898916967509026
101448,0.07220216606498195
101449,0.05595667870036101
101465,0.08664259927797834
101467,0.06859205776173286
101472,0.09386281588447654
101478,0.2364620938628159
101497,0.06498194945848375
101504,0.18231046931407943
101547,0.05595667870036101
101548,0.0812274368231047
101555,0.15703971119133575
101570,0.05595667870036101
101572,0.0776173285198556
101578,0.11371841155234658
101580,0.19133574007220217
101588,0.14259927797833935
101602,0.08303249097472924
101610,0.18411552346570398
101614,0.06498194945848375
101616,0.05776173285198556
101643,0.08844765342960288
101644,0.0812274368231047
101649,0.10288808664259928
101650,0.09025270758122744
101665,0.01444043321299639
101667,0.14981949458483754
101669,0.05776173285198556
101674,0.0812274368231047
101675,0.04151624548736462
101678,0.07220216606498195
101682,0.07220216606498195
101686,0.06859205776173286
101697,0.259927797833935
101700,0.17689530685920576
101711,0.036101083032490974
101714,0.05776173285198556
101715,0.20577617328519857
101728,0.09566787003610108
101732,0.04151624548736462
101757,0.10108303249097472
101758,0.07220216606498195
101759,0.036101083032490974
101762,0.05595667870036101
101764,0.019855595667870037
101780,0.24729241877256317
101784,0.05054151624548736
101789,0.03790613718411552
101816,0.030685920577617327
101819,0.05956678700361011
101827,0.018050541516245487
101863,0.13357400722021662
101867,0.08303249097472924
101870,0.061371841155234655
101873,0.17509025270758122
101878,0.08844765342960288
101879,0.04512635379061372
101880,0.04151624548736462
101887,0.09566787003610108
101897,0.05595667870036101
101901,0.09747292418772563
101903,0.23465703971119134
101920,0.06498194945848375
101921,0.052346570397111915
101922,0.04512635379061372
101961,0.1552346570397112
101962,0.04151624548736462
101971,0.05595667870036101
101976,0.19494584837545126
102002,0.09205776173285199
102005,0.05054151624548736
102007,0.36101083032490977
102017,0.03790613718411552
102019,0.21660649819494585
102029,0.04693140794223827
102051,0.2581227436823105
102052,0.01444043321299639
102054,0.04151624548736462
102062,0.06498194945848375
102067,0.1299638989169675
102068,0.10108303249097472
102070,0.06498194945848375
102090,0.0776173285198556
102092,0.08844765342960288
102099,0.08664259927797834
102100,0.08303249097472924
102112,0.0776173285198556
102113,0.039711191335740074
102122,0.2545126353790614
102123,0.10649819494584838
102125,0.07942238267148015
102126,0.19494584837545126
102146,0.061371841155234655
102147,0.09927797833935018
102151,0.04512635379061372
102158,0.09566787003610108
102159,0.032490974729241874
102162,0.13537906137184116
102165,0.048736462093862815
102166,0.01263537906137184
102174,0.061371841155234655
102193,0.22382671480144403
102198,0.04151624548736462
102205,0.10649819494584838
102206,0.02707581227436823
102218,0.036101083032490974
102221,0.03429602888086643
102230,0.04512635379061372
102238,0.09566787003610108
102248,0.09747292418772563
102252,0.2509025270758123
102259,0.07581227436823104
102262,0.1299638989169675
102273,0.0812274368231047
102286,0.08664259927797834
102293,0.039711191335740074
102294,0.052346570397111915
102296,0.0631768953068592
102298,0.07942238267148015
102303,0.03429602888086643
102309,0.06859205776173286
102315,0.08303249097472924
102340,0.06498194945848375
102342,0.11010830324909747
102344,0.02527075812274368
102346,0.0703971119133574
102347,0.04332129963898917
102374,0.19494584837545126
102380,0.04693140794223827
102387,0.13357400722021662
102393,0.03429602888086643
102403,0.04332129963898917
102413,0.09025270758122744
102414,0.05054151624548736
102415,0.052346570397111915
102416,0.14259927797833935
102439,0.05054151624548736
102441,0.08844765342960288
102443,0.03790613718411552
102444,0.10830324909747292
102445,0.19133574007220217
102448,0.0631768953068592
102449,0.06678700361010831
102450,0.22563176895306858
102456,0.039711191335740074
102458,0.11371841155234658
102459,0.0740072202166065
102465,0.02888086642599278
102470,0.16064981949458484
102471,0.05776173285198556
102475,0.10469314079422383
102476,0.11191335740072202
102506,0.14259927797833935
102509,0.02707581227436823
102519,0.0631768953068592
102522,0.09025270758122744
102545,0.032490974729241874
102549,0.05956678700361011
102562,0.03429602888086643
102563,0.04512635379061372
102568,0.15342960288808663
102582,0.05776173285198556
102592,0.039711191335740074
102597,0.17328519855595667
102605,0.07581227436823104
102614,0.05595667870036101
102617,0.11191335740072202
102634,0.07581227436823104
102652,0.0631768953068592
102655,0.01263537906137184
102671,0.039711191335740074
102694,0.148014440433213
102701,0.09566787003610108
102703,0.030685920577617327
102704,0.01263537906137184
102713,0.10649819494584838
102720,0.14981949458483754
102731,0.10108303249097472
102733,0.021660649819494584
102749,0.07220216606498195
102755,0.023465703971119134
102763,0.09025270758122744
102770,0.10108303249097472
102772,0.1263537906137184
102799,0.18050541516245489
102838,0.048736462093862815
102854,0.02527075812274368
102862,0.06678700361010831
102863,0.039711191335740074
102867,0.04332129963898917
102868,0.048736462093862815
102878,0.10469314079422383
102887,0.04332129963898917
102898,0.2148014440433213
102904,0.10288808664259928
102912,0.05415162454873646
102919,0.019855595667870037
102927,0.06498194945848375
102932,0.06678700361010831
102933,0.17148014440433212
102935,0.02707581227436823
102958,0.06498194945848375
102969,0.14259927797833935
102971,0.039711191335740074
102975,0.02527075812274368
102979,0.06678700361010831
102982,0.02527075812274368
102987,0.14259927797833935
102989,0.12274368231046931
102995,0.10469314079422383
102996,0.06498194945848375
103000,0.07220216606498195
103001,0.16425992779783394
103004,0.06859205776173286
103010,0.05415162454873646
103025,0.16425992779783394
103029,0.10830324909747292
103046,0.06678700361010831
103056,0.07581227436823104
103062,0.09025270758122744
103078,0.04693140794223827
103083,0.04151624548736462
103092,0.05054151624548736
103096,0.0812274368231047
103097,0.20577617328519857
103102,0.14620938628158844
103112,0.17689530685920576
103132,0.02707581227436823
103144,0.13176895306859207
103145,0.08483754512635379
103146,0.0703971119133574
103147,0.148014440433213
103158,0.05054151624548736
103171,0.14981949458483754
103173,0.12815884476534295
103184,0.03790613718411552
103195,0.17509025270758122
103196,0.05956678700361011
103206,0.08483754512635379
103230,0.12454873646209386
103231,0.18953068592057762
103232,0.04693140794223827
103239,0.13537906137184116
103240,0.1371841155234657
103243,0.06498194945848375
103252,0.14259927797833935
103258,0.0631768953068592
103259,0.13176895306859207
103279,0.07220216606498195
103280,0.019855595667870037
103286,0.021660649819494584
103287,0.3592057761732852
103290,0.03429602888086643
103298,0.10288808664259928
103315,0.030685920577617327
103319,0.04151624548736462
103334,0.0812274368231047
103336,0.1263537906137184
103345,0.036101083032490974
103368,0.039711191335740074
103371,0.18953068592057762
103377,0.09205776173285199
103398,0.021660649819494584
103404,0.04332129963898917
103408,0.18411552346570398
103410,0.052346570397111915
103418,0.032490974729241874
103420,0.1444043321299639
103432,0.0631768953068592
103433,0.039711191335740074
103436,0.010830324909747292
103440,0.0776173285198556
103453,0.05415162454873646
103459,0.0776173285198556
103460,0.052346570397111915
103461,0.05776173285198556
103462,0.09025270758122744
103473,0.10830324909747292
103474,0.021660649819494584
103475,0.2111913357400722
103478,0.12815884476534295
103480,0.1299638989169675
103484,0.007220216606498195
103494,0.11371841155234658
103513,0.15162454873646208
103515,0.07581227436823104
103516,0.2509025270758123
103525,0.1444043321299639
103541,0.2003610108303249
103544,0.023465703971119134
103562,0.22563176895306858
103570,0.27256317689530685
103572,0.1299638989169675
103574,0.030685920577617327
103575,0.07220216606498195
103591,0.11913357400722022
103594,0.039711191335740074
103609,0.03429602888086643
103613,0.11552346570397112
103614,0.13176895306859207
103615,0.09386281588447654
103624,0.12274368231046931
103625,0.24007220216606498
103628,0.2003610108303249
103629,0.02888086642599278
103647,0.0703971119133574
103648,0.10649819494584838
103651,0.10830324909747292
103658,0.02527075812274368
103668,0.07220216606498195
103669,0.04693140794223827
103676,0.0812274368231047
103682,0.04512635379061372
103683,0.08303249097472924
103689,0.04693140794223827
103725,0.05595667870036101
103733,0.2184115523465704
103744,0.06498194945848375
103762,0.09566787003610108
103771,0.26173285198555957
103773,0.052346570397111915
103783,0.08483754512635379
103784,0.05776173285198556
103808,0.016245487364620937
103812,0.0812274368231047
103813,0.1263537906137184
103814,0.07220216606498195
103818,0.18231046931407943
103824,0.09927797833935018
103828,0.023465703971119134
103830,0.2075812274368231
103840,0.03429602888086643
103842,0.09927797833935018
103847,0.18231046931407943
103848,0.1299638989169675
103851,0.04332129963898917
103854,0.1444043321299639
103857,0.19855595667870035
103861,0.036101083032490974
103862,0.09566787003610108
103865,0.09747292418772563
103870,0.02888086642599278
103876,0.04512635379061372
103891,0.3249097472924188
103908,0.036101083032490974
103914,0.07942238267148015
103918,0.04512635379061372
103940,0.06678700361010831
103963,0.11552346570397112
103966,0.13176895306859207
103971,0.08303249097472924
103980,0.13898916967509026
103984,0.0703971119133574
103985,0.0740072202166065
103998,0.24729241877256317
104019,0.016245487364620937
104026,0.0740072202166065
104035,0.10469314079422383
104044,0.0812274368231047
104045,0.07942238267148015
104047,0.12093862815884476
104051,0.039711191335740074
104058,0.07942238267148015
104063,0.036101083032490974
104066,0.16606498194945848
104087,0.036101083032490974
104089,0.032490974729241874
104095,0.06859205776173286
104098,0.13898916967509026
104104,0.03790613718411552
104110,0.2851985559566787
104120,0.10288808664259928
104122,0.016245487364620937
104131,0.09386281588447654
104132,0.07581227436823104
104135,0.02888086642599278
104136,0.05054151624548736
104149,0.10288808664259928
104150,0.019855595667870037
104156,0.2490974729241877
104165,0.15703971119133575
104175,0.04332129963898917
104179,0.09386281588447654
104184,0.1624548736462094
104206,0.05054151624548736
104216,0.2490974729241877
104230,0.1371841155234657
104257,0.0703971119133574
104272,0.0703971119133574
104273,0.06859205776173286
104278,0.036101083032490974
104294,0.20397111913357402
104295,0.0703971119133574
104297,0.05054151624548736
104298,0.10649819494584838
104308,0.09025270758122744
104318,0.0740072202166065
104319,0.052346570397111915
104320,0.1263537906137184
104327,0.1407942238267148
104334,0.10288808664259928
104344,0.04332129963898917
104350,0.02888086642599278
104351,0.18050541516245489
104354,0.08303249097472924
104369,0.14620938628158844
104376,0.048736462093862815
104381,0.019855595667870037
104384,0.06498194945848375
104391,0.061371841155234655
104394,0.04332129963898917
104398,0.22021660649819494
104402,0.04693140794223827
104408,0.11010830324909747
104409,0.021660649819494584
104410,0.20397111913357402
104412,0.10108303249097472
104417,0.1624548736462094
104424,0.13176895306859207
104426,0.032490974729241874
104435,0.0703971119133574
104445,0.09205776173285199
104458,0.010830324909747292
104460,0.01444043321299639
104466,0.0631768953068592
104472,0.10288808664259928
104473,0.11191335740072202
104479,0.016245487364620937
104480,0.036101083032490974
104482,0.148014440433213
104499,0.04693140794223827
104501,0.03429602888086643
104502,0.032490974729241874
104506,0.11371841155234658
104510,0.02888086642599278
104512,0.1371841155234657
104520,0.15162454873646208
104528,0.14259927797833935
104529,0.06859205776173286
104541,0.08303249097472924
104578,0.05415162454873646
104584,0.11371841155234658
104588,0.09747292418772563
104602,0.12093862815884476
104610,0.023465703971119134
104611,0.11371841155234658
104618,0.06859205776173286
104620,0.03429602888086643
104622,0.05595667870036101
104624,0.10830324909747292
104625,0.09205776173285199
104634,0.10108303249097472
104639,0.09025270758122744
104646,0.02888086642599278
104647,0.05595667870036101
104652,0.02888086642599278
104670,0.0703971119133574
104677,0.023465703971119134
104685,0.1263537906137184
104691,0.02527075812274368
104696,0.07220216606498195
104699,0.02527075812274368
104712,0.13176895306859207
104714,0.04151624548736462
104717,0.061371841155234655
104718,0.02527075812274368
104740,0.06678700361010831
104741,0.07581227436823104
104743,0.05595667870036101
104744,0.09025270758122744
104747,0.12274368231046931
104767,0.04693140794223827
104772,0.22563176895306858
104776,0.14620938628158844
104779,0.048736462093862815
104814,0.04332129963898917
104815,0.04151624548736462
104830,0.08303249097472924
104831,0.1407942238267148
104833,0.11913357400722022
104839,0.0703971119133574
104840,0.04512635379061372
104860,0.14620938628158844
104861,0.07581227436823104
104866,0.07581227436823104
104870,0.061371841155234655
104877,0.08664259927797834
104878,0.02527075812274368
104879,0.052346570397111915
104880,0.061371841155234655
104899,0.052346570397111915
104906,0.06678700361010831
104907,0.08844765342960288
104913,0.07942238267148015
104916,0.10830324909747292
104921,0.1263537906137184
104930,0.039711191335740074
104931,0.17689530685920576
104936,0.04151624548736462
104937,0.0776173285198556
104942,0.03790613718411552
104943,0.036101083032490974
104969,0.13357400722021662
104972,0.22563176895306858
104988,0.09205776173285199
105013,0.09025270758122744
105015,0.05776173285198556
105019,0.03429602888086643
105027,0.039711191335740074
105030,0.0631768953068592
105035,0.30324909747292417
105041,0.052346570397111915
105051,0.0776173285198556
105056,0.052346570397111915
105067,0.43501805054151627
105071,0.08844765342960288
105072,0.05595667870036101
105074,0.11913357400722022
105091,0.09205776173285199
105101,0.05054151624548736
105103,0.019855595667870037
105134,0.039711191335740074
105139,0.05054151624548736
105142,0.13537906137184116
105146,0.03790613718411552
105163,0.030685920577617327
105168,0.10469314079422383
105172,0.039711191335740074
105176,0.36823104693140796
105195,0.05595667870036101
105196,0.16787003610108303
105197,0.021660649819494584
105203,0.05415162454873646
105223,0.1588447653429603
105227,0.1263537906137184
105228,0.03429602888086643
105230,0.11913357400722022
105231,0.17509025270758122
105239,0.032490974729241874
105242,0.10649819494584838
105244,0.03429602888086643
105245,0.0740072202166065
105248,0.05956678700361011
105249,0.061371841155234655
105266,0.13176895306859207
105271,0.16064981949458484
105276,0.11191335740072202
105282,0.039711191335740074
105292,0.148014440433213
105297,0.021660649819494584
105332,0.10108303249097472
105333,0.061371841155234655
105343,0.03429602888086643
105344,0.11191335740072202
105345,0.0776173285198556
105357,0.07220216606498195
105359,0.09025270758122744
105366,0.05415162454873646
105367,0.0631768953068592
105370,0.061371841155234655
105377,0.0776173285198556
105390,0.06859205776173286
105399,0.032490974729241874
105403,0.0631768953068592
105404,0.05415162454873646
105414,0.061371841155234655
105417,0.0703971119133574
105425,0.1552346570397112
105452,0.1552346570397112
105454,0.12454873646209386
105456,0.0703971119133574
105470,0.06678700361010831
105471,0.04151624548736462
105483,0.0740072202166065
105493,0.10649819494584838
105508,0.1444043321299639
105514,0.05054151624548736
105515,0.02527075812274368
105528,0.23465703971119134
105529,0.04332129963898917
105531,0.061371841155234655
105532,0.05054151624548736
105558,0.02527075812274368
105574,0.04693140794223827
105578,0.023465703971119134
105584,0.26534296028880866
105595,0.12815884476534295
105617,0.11191335740072202
105618,0.08483754512635379
105621,0.0776173285198556
105625,0.0631768953068592
105629,0.09747292418772563
105630,0.009025270758122744
105634,0.02707581227436823
105635,0.02888086642599278
105641,0.06498194945848375
105647,0.0776173285198556
105648,0.061371841155234655
105655,0.04151624548736462
105657,0.04332129963898917
105672,0.09566787003610108
105678,0.16967509025270758
105682,0.03790613718411552
105691,0.03790613718411552
105692,0.0812274368231047
105706,0.10830324909747292
105712,0.08844765342960288
105720,0.06498194945848375
105734,0.05054151624548736
105735,0.03429602888086643
105736,0.15162454873646208
105737,0.039711191335740074
105738,0.10830324909747292
105740,0.17870036101083034
105744,0.05595667870036101
105747,0.05776173285198556
105749,0.17328519855595667
105754,0.04693140794223827
105758,0.0740072202166065
105760,0.11191335740072202
105767,0.07942238267148015
105784,0.13357400722021662
105791,0.06859205776173286
105802,0.09386281588447654
105807,0.2490974729241877
105809,0.07220216606498195
105816,0.04151624548736462
105817,0.0703971119133574
105824,0.13898916967509026
105832,0.07581227436823104
105856,0.021660649819494584
105865,0.05054151624548736
105899,0.19855595667870035
105906,0.04151624548736462
105916,0.04512635379061372
105923,0.08303249097472924
105937,0.07581227436823104
105965,0.030685920577617327
105966,0.0740072202166065
105968,0.0812274368231047
105973,0.061371841155234655
105976,0.09205776173285199
105978,0.05956678700361011
105979,0.05595667870036101
105991,0.11191335740072202
105998,0.09025270758122744
105999,0.03429602888086643
106000,0.24368231046931407
106001,0.09386281588447654
106010,0.09025270758122744
106011,0.12815884476534295
106013,0.1624548736462094
106015,0.05776173285198556
106026,0.03429602888086643
106032,0.03429602888086643
106035,0.16064981949458484
106040,0.06498194945848375
106041,0.12454873646209386
106044,0.0703971119133574
106053,0.26353790613718414
106054,0.02527075812274368
106065,0.21660649819494585
106081,0.07220216606498195
106083,0.0631768953068592
106087,0.03790613718411552
106090,0.1263537906137184
106101,0.10469314079422383
106102,0.09747292418772563
106109,0.07220216606498195
106116,0.05595667870036101
106150,0.036101083032490974
106155,0.16787003610108303
106166,0.05776173285198556
106176,0.06498194945848375
106189,0.048736462093862815
106199,0.1588447653429603
106205,0.15162454873646208
106206,0.1444043321299639
106211,0.08483754512635379
106214,0.05054151624548736
106216,0.05956678700361011
106217,0.05595667870036101
106225,0.09927797833935018
106249,0.0703971119133574
106256,0.07220216606498195
106258,0.04693140794223827
106261,0.08664259927797834
106262,0.12274368231046931
106264,0.04151624548736462
106271,0.02707581227436823
106276,0.03790613718411552
106277,0.15703971119133575
106286,0.11010830324909747
106293,0.04151624548736462
106295,0.039711191335740074
106296,0.04151624548736462
106297,0.1371841155234657
106298,0.10288808664259928
106311,0.0631768953068592
106314,0.16606498194945848
106320,0.0776173285198556
106334,0.07942238267148015
106346,0.12454873646209386
106347,0.018050541516245487
106349,0.052346570397111915
106354,0.06498194945848375
106360,0.02527075812274368
106373,0.12274368231046931
106377,0.05054151624548736
106386,0.10469314079422383
106387,0.0812274368231047
106391,0.018050541516245487
106401,0.19855595667870035
106411,0.07220216606498195
106413,0.2563176895306859
106426,0.12815884476534295
106427,0.06859205776173286
106428,0.1299638989169675
106434,0.05054151624548736
106438,0.11191335740072202
106440,0.05595667870036101
106441,0.06498194945848375
106452,0.13537906137184116
106453,0.11010830324909747
106454,0.036101083032490974
106457,0.15162454873646208
106484,0.05054151624548736
106488,0.18050541516245489
106491,0.1263537906137184
106514,0.13537906137184116
106527,0.04693140794223827
106528,0.06678700361010831
106529,0.030685920577617327
106534,0.09025270758122744
106550,0.18953068592057762
106577,0.0631768953068592
106585,0.1552346570397112
106590,0.04512635379061372
106607,0.04332129963898917
106610,0.13898916967509026
106611,0.05956678700361011
106612,0.09386281588447654
106624,0.052346570397111915
106631,0.016245487364620937
106647,0.30866425992779783
106660,0.12815884476534295
106674,0.07220216606498195
106687,0.048736462093862815
106712,0.04512635379061372
106713,0.04332129963898917
106717,0.08664259927797834
106720,0.1371841155234657
106721,0.11191335740072202
106724,0.048736462093862815
106735,0.15703971119133575
106739,0.06859205776173286
106740,0.05415162454873646
106754,0.0776173285198556
106760,0.24187725631768953
106761,0.048736462093862815
106784,0.08483754512635379
106787,0.10108303249097472
106797,0.02527075812274368
106798,0.05776173285198556
106802,0.22202166064981949
106803,0.148014440433213
106804,0.19855595667870035
106805,0.05776173285198556
106810,0.07942238267148015
106812,0.13537906137184116
106813,0.09025270758122744
106817,0.11913357400722022
106822,0.048736462093862815
106823,0.05776173285198556
106827,0.030685920577617327
106841,0.10108303249097472
106851,0.17689530685920576
106852,0.09205776173285199
106853,0.1552346570397112
106854,0.3140794223826715
106861,0.0776173285198556
106873,0.032490974729241874
106877,0.02888086642599278
106878,0.05776173285198556
106881,0.08303249097472924
106900,0.019855595667870037
106906,0.07220216606498195
106907,0.17509025270758122
106914,0.148014440433213
106916,0.02888086642599278
106924,0.05415162454873646
106931,0.04151624548736462
106936,0.14620938628158844
106937,0.1624548736462094
106938,0.03790613718411552
106939,0.06498194945848375
106943,0.15703971119133575
106944,0.19133574007220217
106967,0.061371841155234655
106980,0.09025270758122744
106986,0.13537906137184116
106987,0.05415162454873646
106990,0.04151624548736462
107013,0.05054151624548736
107023,0.048736462093862815
107033,0.0703971119133574
107037,0.08303249097472924
107048,0.05776173285198556
107071,0.05956678700361011
107081,0.02707581227436823
107113,0.09025270758122744
107130,0.09386281588447654
107131,0.05054151624548736
107145,0.11010830324909747
107156,0.11191335740072202
107219,0.10469314079422383
107222,0.10830324909747292
107223,0.3104693140794224
107232,0.13176895306859207
107245,0.0740072202166065
107246,0.021660649819494584
107247,0.09386281588447654
107256,0.02707581227436823
107259,0.05776173285198556
107260,0.030685920577617327
107279,0.17870036101083034
107280,0.03790613718411552
107281,0.08483754512635379
107285,0.0740072202166065
107329,0.030685920577617327
107337,0.18772563176895307
107349,0.06859205776173286
107350,0.05415162454873646
107351,0.016245487364620937
107359,0.13537906137184116
107391,0.11191335740072202
107394,0.05054151624548736
107395,0.048736462093862815
107406,0.09927797833935018
107416,0.09025270758122744
107417,0.019855595667870037
107418,0.06859205776173286
107419,0.018050541516245487
107444,0.019855595667870037
107445,0.05054151624548736
107446,0.05956678700361011
107460,0.11552346570397112
107470,0.05054151624548736
107475,0.01263537906137184
107520,0.05776173285198556
107526,0.09205776173285199
107527,0.02527075812274368
107530,0.030685920577617327
107532,0.13357400722021662
107534,0.09566787003610108
107535,0.0631768953068592
107554,0.20577617328519857
107556,0.05595667870036101
107559,0.09566787003610108
107561,0.02888086642599278
107564,0.1588447653429603
107566,0.08483754512635379
107571,0.0703971119133574
107590,0.12093862815884476
107602,0.2111913357400722
107625,0.036101083032490974
107626,0.26895306859205775
107635,0.04151624548736462
107636,0.08664259927797834
107645,0.07581227436823104
107652,0.2581227436823105
107655,0.03429602888086643
107668,0.05415162454873646
107670,0.05054151624548736
107677,0.019855595667870037
107680,0.18592057761732853
107683,0.18592057761732853
107684,0.030685920577617327
107691,0.05776173285198556
107692,0.14620938628158844
107703,0.0703971119133574
107709,0.030685920577617327
107710,0.15342960288808663
107721,0.15342960288808663
107725,0.09025270758122744
107727,0.09025270758122744
107739,0.039711191335740074
107740,0.07942238267148015
107741,0.09205776173285199
107747,0.052346570397111915
107765,0.296028880866426
107768,0.019855595667870037
107775,0.15342960288808663
107782,0.20577617328519857
107790,0.07220216606498195
107801,0.06498194945848375
107807,0.0703971119133574
107811,0.08664259927797834
107817,0.09386281588447654
107826,0.048736462093862815
107838,0.10830324909747292
107839,0.04512635379061372
107843,0.12815884476534295
107847,0.13176895306859207
107849,0.14259927797833935
107850,0.10108303249097472
107867,0.11552346570397112
107871,0.05776173285198556
107908,0.036101083032490974
107913,0.12274368231046931
107927,0.04512635379061372
107931,0.048736462093862815
107955,0.02527075812274368
107962,0.0703971119133574
107977,0.05776173285198556
107978,0.09747292418772563
107993,0.05595667870036101
108010,0.13357400722021662
108016,0.06859205776173286
108018,0.3231046931407942
108027,0.14259927797833935
108045,0.11552346570397112
108069,0.17148014440433212
108082,0.036101083032490974
108089,0.052346570397111915
108092,0.010830324909747292
108106,0.04512635379061372
108112,0.07220216606498195
108120,0.16787003610108303
108122,0.22021660649819494
108135,0.12815884476534295
108170,0.032490974729241874
108171,0.04693140794223827
108177,0.032490974729241874
108180,0.08664259927797834
108183,0.06498194945848375
108184,0.09566787003610108
108185,0.03429602888086643
108192,0.08483754512635379
108195,0.16606498194945848
108196,0.09386281588447654
108218,0.03790613718411552
108219,0.20938628158844766
108243,0.06859205776173286
108249,0.039711191335740074
108251,0.03429602888086643
